datetime,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3day_mm,temperature_c,humidity_percent,pressure_hpa,wind_speed_kmh,cloud_cover_percent,flood
2018-01-12 01:00:00,17.33,28.73,62.15,147.4,36.81,63.12,1016.65,8.38,100.0,0
2018-01-12 02:00:00,1.53,20.45,54.54,102.87,28.83,64.9,1007.8,10.71,41.47,0
2018-01-12 03:00:00,7.42,25.23,97.9,181.13,30.97,76.01,1006.77,10.91,41.87,0
2018-01-12 04:00:00,8.69,20.34,28.67,91.93,26.82,62.33,1008.22,4.28,25.6,0
2018-01-12 05:00:00,12.96,48.21,83.49,106.21,30.88,49.69,1011.68,4.55,39.82,0
2018-01-12 06:00:00,1.91,3.74,15.41,38.67,28.69,54.45,1008.99,13.68,48.88,0
2018-01-12 07:00:00,1.8,9.64,15.94,71.91,29.16,61.77,1001.96,20.1,52.36,1
2018-01-12 08:00:00,4.0,28.73,45.08,148.41,22.7,67.35,1009.07,10.19,40.69,0
2018-01-12 09:00:00,4.09,6.75,93.41,149.31,37.92,63.08,1014.42,8.29,79.05,0
2018-01-12 10:00:00,1.38,3.17,11.55,68.78,22.02,45.5,1019.48,14.37,29.05,0
2018-01-12 11:00:00,8.88,16.63,40.51,146.07,32.74,67.24,1015.85,30.21,39.38,0
2018-01-12 12:00:00,8.12,21.27,76.71,132.09,23.72,72.94,1009.79,23.8,42.7,0
2018-01-12 13:00:00,23.33,32.7,49.87,328.76,17.3,52.43,1016.63,10.35,56.81,0
2018-01-12 14:00:00,3.48,19.42,131.0,174.38,33.33,64.97,1018.28,24.79,94.45,1
2018-01-12 15:00:00,1.33,3.32,35.82,165.21,29.06,56.59,1014.48,7.01,76.43,1
2018-01-12 16:00:00,1.65,8.73,16.32,93.99,20.65,49.23,1012.74,15.07,27.85,0
2018-01-12 17:00:00,6.67,28.73,44.82,434.71,31.81,63.36,1020.26,9.84,51.38,0
2018-01-12 18:00:00,1.96,20.77,28.92,81.4,26.19,72.69,1008.92,4.64,38.69,1
2018-01-12 19:00:00,9.46,17.76,35.56,152.03,38.19,47.88,1015.71,8.43,31.88,0
2018-01-12 20:00:00,2.28,17.4,43.8,114.07,20.44,60.42,996.17,7.07,46.59,0
2018-01-12 21:00:00,5.82,18.76,74.96,85.09,24.71,59.63,1008.61,12.13,58.25,0
2018-01-12 22:00:00,4.51,17.74,143.99,219.1,32.7,87.3,996.9,28.95,80.51,0
2018-01-12 23:00:00,1.62,18.53,45.66,97.84,25.84,70.25,1015.34,4.76,60.8,0
2018-01-13 00:00:00,0.63,40.64,90.98,179.27,23.7,61.11,1005.97,12.57,61.35,0
2018-01-13 01:00:00,13.93,54.54,84.52,126.03,29.44,79.93,1013.48,20.5,78.72,1
2018-01-13 02:00:00,6.85,9.57,24.92,32.17,34.23,66.55,1009.37,11.56,33.76,0
2018-01-13 03:00:00,1.09,12.22,31.91,221.78,27.9,57.79,1009.55,16.59,42.92,0
2018-01-13 04:00:00,1.25,5.98,87.58,133.37,27.01,76.93,1006.72,14.98,70.52,0
2018-01-13 05:00:00,22.8,40.77,63.63,189.71,24.01,51.48,1013.71,7.62,76.18,0
2018-01-13 06:00:00,1.77,13.41,104.9,171.53,25.7,91.65,1011.17,10.78,97.06,0
2018-01-13 07:00:00,6.16,34.04,68.61,155.94,22.05,66.59,1006.29,2.14,58.6,0
2018-01-13 08:00:00,0.41,14.09,50.83,133.02,34.91,75.42,1010.93,4.02,61.83,0
2018-01-13 09:00:00,3.04,39.33,110.28,165.69,32.08,67.53,1005.85,5.66,82.17,1
2018-01-13 10:00:00,10.03,51.72,90.38,165.85,21.09,54.12,1007.61,45.25,74.63,1
2018-01-13 11:00:00,0.31,35.69,37.53,158.96,25.04,65.1,1009.44,16.19,70.25,1
2018-01-13 12:00:00,2.51,3.77,21.82,99.5,32.29,50.18,1009.59,0.69,28.99,0
2018-01-13 13:00:00,2.36,19.12,55.57,193.01,31.76,57.34,1014.66,2.83,65.96,0
2018-01-13 14:00:00,8.01,18.35,57.89,109.92,27.63,66.46,1014.52,2.0,59.43,0
2018-01-13 15:00:00,7.39,19.04,57.9,128.12,26.79,72.42,1003.26,7.48,50.9,0
2018-01-13 16:00:00,7.99,32.72,63.51,93.14,28.14,68.65,1009.76,8.18,58.53,1
2018-01-13 17:00:00,6.08,17.01,52.6,145.05,25.71,73.67,1024.35,0.53,52.58,0
2018-01-13 18:00:00,7.38,21.72,97.23,163.57,34.08,69.13,1016.23,18.07,77.38,0
2018-01-13 19:00:00,0.87,15.83,40.45,121.59,32.02,74.53,1022.65,1.96,47.98,0
2018-01-13 20:00:00,6.12,7.96,38.81,221.59,29.74,68.86,1006.85,9.88,43.87,0
2018-01-13 21:00:00,16.05,25.68,86.44,153.75,22.16,58.34,1008.3,12.77,72.74,0
2018-01-13 22:00:00,4.99,34.23,96.61,266.01,24.78,77.38,1005.56,4.46,88.11,1
2018-01-13 23:00:00,2.38,3.87,16.33,54.9,24.71,56.83,1012.75,5.25,44.53,0
2018-01-14 00:00:00,2.66,23.12,28.3,70.19,26.15,50.74,1013.53,8.23,45.11,0
2018-01-14 01:00:00,15.1,21.54,75.39,115.13,29.13,72.92,1013.13,7.01,87.48,0
2018-01-14 02:00:00,31.32,41.46,85.2,111.88,36.83,73.17,1007.95,3.95,62.25,1
2018-01-14 03:00:00,0.2,23.57,56.57,134.54,29.11,70.43,1007.92,2.23,34.73,0
2018-01-14 04:00:00,3.56,8.67,65.91,168.43,20.57,54.45,1006.42,6.0,57.75,0
2018-01-14 05:00:00,1.17,12.04,40.12,273.75,31.89,38.86,1010.99,11.46,32.12,0
2018-01-14 06:00:00,7.9,10.63,53.09,118.39,20.73,59.67,1014.39,16.88,68.82,0
2018-01-14 07:00:00,5.73,24.22,47.15,225.16,30.64,59.24,1015.27,9.18,5.67,0
2018-01-14 08:00:00,4.17,11.31,29.03,60.0,25.74,63.52,1018.55,7.2,28.18,0
2018-01-14 09:00:00,0.34,3.92,31.4,74.7,31.29,32.16,1013.9,9.56,9.88,0
2018-01-14 10:00:00,3.16,16.84,25.49,88.61,31.03,64.44,1016.24,5.33,36.89,0
2018-01-14 11:00:00,4.03,6.62,23.18,55.57,29.07,65.89,1005.26,3.4,15.65,0
2018-01-14 12:00:00,1.18,11.09,43.21,127.23,22.4,70.13,1016.79,16.96,44.55,0
2018-01-14 13:00:00,6.58,13.15,56.55,81.63,24.71,72.09,1016.89,6.72,74.37,1
2018-01-14 14:00:00,5.76,21.79,91.83,165.19,30.94,59.12,1018.86,5.57,69.02,0
2018-01-14 15:00:00,3.41,19.71,50.47,120.49,29.11,53.89,1021.99,5.13,63.6,0
2018-01-14 16:00:00,4.75,12.39,29.71,122.2,38.14,56.89,1006.42,9.28,52.59,0
2018-01-14 17:00:00,3.34,39.03,50.79,219.43,28.88,61.15,1016.07,5.87,61.44,1
2018-01-14 18:00:00,0.36,28.6,95.17,139.27,32.39,61.21,1008.12,7.82,46.68,1
2018-01-14 19:00:00,7.61,13.35,50.08,258.83,25.91,64.36,1009.1,1.75,69.06,0
2018-01-14 20:00:00,6.3,63.38,93.11,231.21,23.4,75.0,1008.17,11.63,66.88,0
2018-01-14 21:00:00,0.82,23.42,60.98,152.77,34.41,68.05,1008.7,5.3,62.66,1
2018-01-14 22:00:00,6.76,24.12,81.8,107.49,24.14,69.92,1009.64,11.99,67.73,0
2018-01-14 23:00:00,6.98,25.2,109.03,191.79,20.22,77.37,1007.32,33.17,68.13,0
2018-01-15 00:00:00,7.0,11.38,21.55,51.33,20.71,55.26,1014.87,13.33,17.87,0
2018-01-15 01:00:00,10.06,41.5,69.43,178.22,30.03,71.75,1014.32,14.35,92.65,0
2018-01-15 02:00:00,13.97,15.82,70.16,123.07,24.33,70.69,1016.75,29.18,42.84,0
2018-01-15 03:00:00,2.99,21.14,32.08,188.76,19.69,51.9,1014.85,9.6,38.11,0
2018-01-15 04:00:00,9.86,38.35,142.34,302.89,38.58,98.08,1007.88,9.79,100.0,1
2018-01-15 05:00:00,2.91,9.09,36.78,151.45,15.99,75.91,1015.5,9.85,32.41,0
2018-01-15 06:00:00,6.55,30.29,143.8,177.38,25.74,86.9,1013.35,21.65,100.0,0
2018-01-15 07:00:00,11.19,25.89,35.39,94.08,36.92,71.84,1015.06,13.55,48.37,0
2018-01-15 08:00:00,1.8,26.61,91.61,252.7,28.33,73.75,1012.79,4.18,92.12,0
2018-01-15 09:00:00,0.05,27.65,47.28,338.34,41.54,59.24,1025.35,11.39,72.97,0
2018-01-15 10:00:00,1.59,39.49,73.1,123.29,32.31,78.6,1007.79,8.26,60.54,1
2018-01-15 11:00:00,12.63,45.04,95.43,178.71,21.52,74.32,1014.54,16.69,39.05,1
2018-01-15 12:00:00,1.33,3.51,65.01,116.19,32.13,73.14,1011.84,7.66,25.61,0
2018-01-15 13:00:00,12.04,17.91,62.96,98.25,24.89,81.1,1002.81,25.12,57.03,0
2018-01-15 14:00:00,1.6,21.15,53.54,94.77,26.6,48.54,1002.87,6.02,39.29,1
2018-01-15 15:00:00,3.82,31.68,68.69,140.38,22.48,71.38,1001.49,4.83,53.12,0
2018-01-15 16:00:00,4.77,9.91,165.1,183.85,24.41,75.14,1007.7,4.11,100.0,0
2018-01-15 17:00:00,1.32,23.6,91.88,234.04,31.99,69.34,1002.04,14.7,45.74,0
2018-01-15 18:00:00,3.87,37.88,53.01,114.84,23.01,56.33,1010.97,3.45,43.72,0
2018-01-15 19:00:00,0.5,27.63,64.11,151.6,17.36,77.7,1011.83,8.14,27.99,0
2018-01-15 20:00:00,3.31,25.33,72.17,157.75,30.26,72.17,1008.35,5.85,32.42,1
2018-01-15 21:00:00,4.38,17.33,20.48,83.25,26.65,58.8,1011.3,8.34,44.59,0
2018-01-15 22:00:00,1.57,14.03,87.77,136.91,33.06,54.83,1014.82,16.22,73.66,0
2018-01-15 23:00:00,6.36,57.39,73.87,118.93,23.78,62.49,1006.3,4.33,34.64,1
2018-01-16 00:00:00,1.12,10.05,31.05,168.01,33.62,55.37,1012.52,14.63,45.66,0
2018-01-16 01:00:00,7.39,13.26,25.91,51.71,31.93,62.22,1001.18,1.72,0.0,0
2018-01-16 02:00:00,8.06,11.61,76.99,191.17,30.84,64.07,1011.87,14.0,51.17,0
2018-01-16 03:00:00,6.33,27.41,79.51,197.94,20.58,65.63,1017.04,6.89,82.74,0
2018-01-16 04:00:00,9.75,28.78,96.51,140.84,27.67,47.51,1013.89,15.48,53.61,0
2018-01-16 05:00:00,0.44,14.34,102.52,157.11,32.97,82.24,1008.46,10.79,81.16,0
2018-01-16 06:00:00,11.62,30.63,70.6,161.2,24.96,55.38,1008.75,6.85,66.99,0
2018-01-16 07:00:00,1.35,26.15,49.56,135.58,16.46,56.43,1019.97,5.97,38.01,0
2018-01-16 08:00:00,5.34,16.86,57.33,193.81,24.28,70.02,1014.46,12.23,44.15,0
2018-01-16 09:00:00,20.15,40.16,61.03,181.57,22.78,74.19,1011.49,7.1,38.31,0
2018-01-16 10:00:00,3.23,13.92,63.64,104.76,24.66,66.07,1014.34,9.65,68.2,1
2018-01-16 11:00:00,4.89,25.39,100.81,258.09,20.05,76.23,1006.96,1.04,64.14,1
2018-01-16 12:00:00,1.36,35.52,52.91,106.03,32.26,73.5,1010.69,7.5,38.67,0
2018-01-16 13:00:00,19.99,46.56,87.27,112.26,31.35,43.99,1006.56,9.98,53.0,1
2018-01-16 14:00:00,1.57,44.04,75.84,95.42,23.01,76.88,1015.06,6.47,100.0,0
2018-01-16 15:00:00,8.71,17.68,51.13,162.77,25.62,42.02,1006.76,10.82,72.57,0
2018-01-16 16:00:00,13.95,21.25,85.82,334.64,23.2,66.63,1007.73,19.62,73.61,0
2018-01-16 17:00:00,9.46,28.17,75.58,114.56,30.67,72.18,1012.64,3.14,65.05,1
2018-01-16 18:00:00,6.71,15.92,43.98,61.3,22.49,52.57,998.82,18.66,65.63,1
2018-01-16 19:00:00,5.26,26.4,57.11,161.91,23.29,62.66,1007.2,9.36,40.42,0
2018-01-16 20:00:00,0.88,16.9,53.73,86.12,28.55,32.27,1006.66,2.47,34.17,0
2018-01-16 21:00:00,19.29,25.25,60.44,187.8,23.34,52.22,1011.89,16.49,70.75,0
2018-01-16 22:00:00,6.2,25.53,62.33,125.52,37.22,57.52,1011.74,25.33,83.17,0
2018-01-16 23:00:00,4.89,11.24,68.72,110.02,24.04,56.77,1020.55,1.48,48.26,0
2018-01-17 00:00:00,1.2,37.04,49.49,114.63,32.03,61.69,1006.65,2.28,52.45,0
2018-01-17 01:00:00,5.14,16.86,64.67,244.26,32.85,83.15,1003.18,17.37,64.74,0
2018-01-17 02:00:00,4.59,11.83,63.21,79.41,20.28,74.2,1016.84,14.48,57.6,0
2018-01-17 03:00:00,20.15,36.54,145.87,276.68,26.55,89.46,1004.67,4.43,100.0,1
2018-01-17 04:00:00,4.89,22.65,54.93,193.72,23.21,68.79,1011.73,9.26,48.38,0
2018-01-17 05:00:00,5.05,13.77,61.04,114.49,32.98,51.03,1008.3,6.11,14.92,0
2018-01-17 06:00:00,1.23,9.6,73.82,182.64,27.58,79.45,1013.47,2.69,59.33,0
2018-01-17 07:00:00,2.02,4.57,51.17,141.45,32.9,67.29,1012.93,5.06,59.99,0
2018-01-17 08:00:00,7.81,33.4,39.0,176.9,36.97,66.56,1009.76,1.32,49.3,0
2018-01-17 09:00:00,0.3,35.45,41.79,107.27,37.49,69.92,1011.64,21.3,36.41,0
2018-01-17 10:00:00,11.57,39.96,70.14,93.91,22.1,72.04,1008.1,10.23,73.95,1
2018-01-17 11:00:00,11.83,18.88,53.65,216.83,21.51,67.65,1011.38,6.03,49.83,0
2018-01-17 12:00:00,1.76,20.72,64.06,107.11,21.5,57.67,1008.49,7.8,61.35,0
2018-01-17 13:00:00,6.73,23.32,34.93,87.57,34.24,50.39,1019.08,5.81,30.25,0
2018-01-17 14:00:00,14.33,17.71,70.24,131.12,32.14,56.82,1009.15,6.04,52.78,0
2018-01-17 15:00:00,4.21,12.87,24.64,174.97,31.74,29.65,1009.84,6.34,37.67,0
2018-01-17 16:00:00,3.43,21.42,67.56,292.79,31.02,61.4,1001.63,14.7,58.0,0
2018-01-17 17:00:00,3.91,5.4,20.72,77.56,25.75,63.46,1006.84,4.0,26.71,0
2018-01-17 18:00:00,6.19,11.27,61.97,120.41,28.49,76.69,1013.8,20.07,46.78,1
2018-01-17 19:00:00,2.36,25.86,90.32,178.28,29.85,63.31,1009.02,3.53,35.05,0
2018-01-17 20:00:00,3.11,9.94,28.52,62.96,28.62,58.43,1010.34,28.11,17.26,0
2018-01-17 21:00:00,6.3,9.74,55.37,160.8,24.44,59.22,1014.74,16.9,48.5,0
2018-01-17 22:00:00,2.83,30.2,69.17,175.24,36.85,69.05,1017.12,6.38,56.11,0
2018-01-17 23:00:00,1.08,7.91,25.76,115.35,21.4,45.31,1007.85,9.92,39.66,0
2018-01-18 00:00:00,4.99,28.62,39.79,65.49,25.7,56.24,1010.44,10.07,60.86,0
2018-01-18 01:00:00,13.6,55.4,108.65,328.67,36.04,65.93,998.74,5.07,72.3,1
2018-01-18 02:00:00,7.05,11.99,111.74,223.24,33.11,80.86,1013.86,0.96,62.88,0
2018-01-18 03:00:00,1.14,13.2,41.22,242.67,21.02,44.74,1025.79,4.95,64.9,0
2018-01-18 04:00:00,2.0,18.71,24.45,53.39,15.95,62.55,1010.38,1.54,40.08,0
2018-01-18 05:00:00,3.4,30.43,33.57,71.96,22.33,69.71,1009.94,9.58,30.0,0
2018-01-18 06:00:00,20.66,29.29,65.89,111.21,28.66,51.8,1010.28,3.12,29.78,0
2018-01-18 07:00:00,21.55,22.14,30.87,257.66,28.34,53.73,1013.11,8.83,72.66,0
2018-01-18 08:00:00,19.6,24.53,31.59,116.88,27.82,51.72,1013.3,10.93,33.78,0
2018-01-18 09:00:00,5.51,15.66,33.17,106.49,31.17,76.58,1013.23,7.72,44.13,0
2018-01-18 10:00:00,43.35,66.95,119.25,128.85,28.15,89.84,1001.87,7.53,71.48,1
2018-01-18 11:00:00,2.12,14.29,63.66,121.72,33.25,75.5,1010.49,5.2,38.67,0
2018-01-18 12:00:00,3.26,25.77,80.26,146.09,32.17,73.38,1013.39,3.7,82.85,1
2018-01-18 13:00:00,10.82,20.67,43.58,135.68,16.13,71.58,1005.51,8.3,36.99,0
2018-01-18 14:00:00,6.34,21.88,46.1,275.12,28.48,69.16,1004.58,57.58,36.79,0
2018-01-18 15:00:00,6.68,31.56,98.87,275.64,26.82,88.71,1006.76,9.06,75.02,1
2018-01-18 16:00:00,1.43,31.07,57.88,120.93,29.51,65.83,1011.84,8.63,52.37,0
2018-01-18 17:00:00,4.55,52.71,63.66,100.87,26.67,41.74,1013.88,4.18,70.88,0
2018-01-18 18:00:00,2.16,19.33,37.63,99.89,19.14,56.84,1015.59,4.09,38.85,0
2018-01-18 19:00:00,0.78,2.74,57.84,137.97,30.52,70.86,1006.65,14.85,60.82,1
2018-01-18 20:00:00,2.49,21.94,66.95,175.75,31.82,63.79,1001.25,10.81,46.65,0
2018-01-18 21:00:00,6.34,8.13,37.96,42.46,17.85,73.74,1019.53,17.25,26.69,0
2018-01-18 22:00:00,9.34,30.51,38.62,101.59,37.5,53.59,1017.83,17.11,27.25,0
2018-01-18 23:00:00,0.22,15.34,60.11,126.44,33.17,74.82,1008.66,4.09,41.73,0
2018-01-19 00:00:00,4.77,33.31,59.1,120.83,23.06,51.0,1014.75,3.23,77.41,0
2018-01-19 01:00:00,4.34,14.14,24.96,252.96,21.96,62.85,1013.54,8.1,25.41,0
2018-01-19 02:00:00,6.03,21.71,75.91,144.86,29.11,60.56,1009.44,6.79,53.39,0
2018-01-19 03:00:00,1.17,20.86,47.75,123.42,28.71,50.22,1020.33,11.99,57.42,1
2018-01-19 04:00:00,1.2,2.05,37.39,249.07,31.41,61.15,1008.44,12.42,51.14,0
2018-01-19 05:00:00,13.9,32.93,106.99,282.07,30.7,62.11,1002.23,12.55,62.4,1
2018-01-19 06:00:00,1.79,9.04,50.97,210.8,31.23,71.88,1011.96,14.7,44.74,0
2018-01-19 07:00:00,3.09,20.69,72.21,161.64,21.89,64.39,1007.57,15.94,22.27,0
2018-01-19 08:00:00,3.46,4.84,38.51,93.87,27.23,62.87,1012.54,2.84,48.92,0
2018-01-19 09:00:00,2.21,24.11,82.7,119.14,29.89,69.35,1008.64,30.88,75.57,0
2018-01-19 10:00:00,7.59,28.18,41.31,179.94,26.7,68.07,1008.02,12.96,52.32,0
2018-01-19 11:00:00,7.01,34.68,42.79,243.27,31.56,55.75,1010.41,27.27,73.71,0
2018-01-19 12:00:00,4.14,6.7,18.59,127.52,33.92,69.54,1004.72,10.1,37.1,0
2018-01-19 13:00:00,2.37,49.61,73.98,105.92,23.44,88.76,1002.74,7.76,62.03,0
2018-01-19 14:00:00,3.81,7.89,59.37,144.4,27.81,54.61,1009.65,3.95,55.3,0
2018-01-19 15:00:00,5.19,20.78,42.85,199.63,25.09,78.65,1013.46,11.05,34.66,1
2018-01-19 16:00:00,2.0,12.32,62.77,102.09,25.67,60.79,1002.41,8.79,85.82,0
2018-01-19 17:00:00,8.11,20.53,57.21,98.02,18.96,60.25,1013.26,12.39,78.31,0
2018-01-19 18:00:00,11.49,54.17,165.03,268.88,30.27,93.17,1004.8,4.57,100.0,0
2018-01-19 19:00:00,15.89,20.62,58.03,167.98,43.76,54.39,1012.92,12.46,34.58,0
2018-01-19 20:00:00,15.11,53.39,73.64,174.52,30.3,74.25,1011.6,2.28,61.54,0
2018-01-19 21:00:00,3.43,27.62,74.65,243.57,40.59,73.95,1015.27,8.95,60.39,0
2018-01-19 22:00:00,5.44,19.0,53.8,128.56,35.1,63.96,1010.38,16.13,50.63,1
2018-01-19 23:00:00,4.06,17.51,30.66,82.93,23.86,59.41,1003.72,31.88,39.91,0
2018-01-20 00:00:00,4.05,24.7,54.21,186.12,30.33,59.4,1021.28,8.12,23.93,0
2018-01-20 01:00:00,3.78,13.49,42.54,300.19,32.32,69.89,1012.01,3.42,39.88,0
2018-01-20 02:00:00,4.86,16.22,46.54,101.37,32.03,59.5,1012.13,5.06,47.69,0
2018-01-20 03:00:00,13.12,28.65,42.59,163.3,24.03,73.79,1010.83,7.08,28.14,0
2018-01-20 04:00:00,6.52,41.88,142.56,324.81,29.16,92.1,1015.03,6.47,100.0,1
2018-01-20 05:00:00,1.1,13.38,22.33,116.47,37.2,44.47,1006.1,20.73,23.53,0
2018-01-20 06:00:00,11.09,13.29,88.26,121.22,19.45,57.66,1003.0,8.62,64.63,0
2018-01-20 07:00:00,5.95,21.98,54.55,150.36,33.69,62.96,1007.6,11.22,75.77,0
2018-01-20 08:00:00,7.67,20.55,36.63,142.8,34.5,52.19,1013.68,0.99,15.42,0
2018-01-20 09:00:00,6.4,14.27,104.85,169.26,18.57,66.98,1005.72,7.83,76.23,1
2018-01-20 10:00:00,6.68,24.65,26.57,89.63,24.55,51.61,1008.25,7.03,19.41,0
2018-01-20 11:00:00,6.97,15.08,30.99,57.49,26.48,79.84,1006.34,7.63,42.65,0
2018-01-20 12:00:00,0.35,12.38,40.46,86.58,32.82,73.73,1015.86,19.77,49.13,0
2018-01-20 13:00:00,7.58,23.16,40.99,91.57,28.04,53.95,1013.35,7.45,43.19,0
2018-01-20 14:00:00,2.11,18.89,49.48,90.31,24.97,44.62,1015.25,2.55,33.36,0
2018-01-20 15:00:00,2.82,21.89,70.75,142.73,28.44,62.03,1007.83,5.34,45.17,0
2018-01-20 16:00:00,4.82,25.9,37.02,181.43,30.39,48.84,1011.34,21.04,31.68,0
2018-01-20 17:00:00,17.94,33.26,72.1,121.2,27.11,75.06,1014.24,19.14,44.69,0
2018-01-20 18:00:00,1.39,4.27,56.34,247.49,36.94,65.73,1006.98,7.04,57.89,0
2018-01-20 19:00:00,4.66,21.9,34.14,136.59,28.19,55.38,1016.82,6.89,30.32,0
2018-01-20 20:00:00,3.68,30.83,67.49,378.01,32.08,66.29,1012.79,2.2,59.31,0
2018-01-20 21:00:00,10.95,13.08,41.94,163.58,22.18,51.0,1017.98,8.61,34.81,0
2018-01-20 22:00:00,3.57,6.48,20.98,43.26,30.0,56.44,1016.96,5.66,50.07,0
2018-01-20 23:00:00,6.02,12.99,28.66,199.34,25.21,76.47,1003.81,2.34,50.37,0
2018-01-21 00:00:00,1.4,27.37,43.18,57.98,25.22,55.9,1008.62,8.44,42.53,0
2018-01-21 01:00:00,12.55,19.16,41.86,60.81,36.48,63.52,999.84,13.05,50.1,0
2018-01-21 02:00:00,0.68,26.91,49.86,194.25,24.38,56.13,1001.49,2.36,62.08,0
2018-01-21 03:00:00,7.49,23.95,100.71,339.51,25.18,65.12,1004.54,25.4,75.3,1
2018-01-21 04:00:00,6.05,14.48,55.3,294.63,18.49,73.24,1017.74,4.94,39.43,0
2018-01-21 05:00:00,6.92,81.75,123.4,219.48,23.13,64.82,1008.57,4.22,97.71,1
2018-01-21 06:00:00,0.7,4.85,40.2,102.63,18.67,60.4,1013.8,7.8,40.1,0
2018-01-21 07:00:00,3.49,17.52,54.97,128.74,34.48,56.1,1008.55,1.46,25.72,0
2018-01-21 08:00:00,10.5,16.38,60.01,134.71,30.02,79.53,1009.25,3.07,46.55,0
2018-01-21 09:00:00,20.11,37.96,50.83,134.37,32.43,57.22,1014.55,9.76,65.7,0
2018-01-21 10:00:00,4.31,10.46,40.27,84.69,30.56,49.53,1010.7,5.6,44.27,0
2018-01-21 11:00:00,9.67,19.17,35.39,116.38,22.72,59.75,1010.66,0.6,13.16,0
2018-01-21 12:00:00,5.51,12.79,73.63,128.7,32.49,66.67,1012.99,6.93,50.49,0
2018-01-21 13:00:00,4.55,15.64,36.78,77.59,26.94,72.57,1006.32,5.26,33.8,0
2018-01-21 14:00:00,3.07,30.04,74.05,269.31,31.19,62.84,1011.3,12.0,44.88,1
2018-01-21 15:00:00,4.85,8.39,57.86,167.38,12.98,69.64,1012.11,10.17,30.83,0
2018-01-21 16:00:00,8.93,15.64,54.79,163.29,21.43,54.84,1002.2,16.2,19.79,0
2018-01-21 17:00:00,9.59,19.44,55.74,140.65,24.12,75.9,1005.5,2.02,48.48,1
2018-01-21 18:00:00,0.95,12.42,44.85,89.37,29.68,71.89,1008.13,10.85,50.01,1
2018-01-21 19:00:00,2.77,36.52,87.6,167.24,19.34,76.31,1007.47,3.97,34.44,0
2018-01-21 20:00:00,1.3,8.31,25.57,259.43,40.51,67.93,1014.53,4.12,63.48,0
2018-01-21 21:00:00,5.09,31.23,72.49,182.2,34.94,70.63,1005.84,6.09,43.74,0
2018-01-21 22:00:00,3.36,40.1,46.73,118.38,35.16,64.55,1006.65,14.19,50.85,0
2018-01-21 23:00:00,6.7,18.78,39.14,139.26,35.9,50.56,1014.78,11.88,48.81,0
2018-01-22 00:00:00,7.14,12.64,35.07,96.79,31.0,54.59,1016.52,6.04,17.86,0
2018-01-22 01:00:00,0.09,30.91,40.68,100.17,21.79,70.75,1016.49,11.5,38.44,0
2018-01-22 02:00:00,4.81,29.38,65.73,214.95,30.52,74.89,1005.05,14.77,70.59,1
2018-01-22 03:00:00,13.34,18.33,36.52,121.73,25.29,70.45,1007.09,32.3,23.03,0
2018-01-22 04:00:00,2.77,43.46,112.4,225.29,26.72,70.93,1000.49,2.03,100.0,1
2018-01-22 05:00:00,2.67,10.29,37.35,119.48,32.7,78.5,998.66,10.17,0.43,0
2018-01-22 06:00:00,11.48,23.41,72.09,200.44,24.9,66.26,1004.21,2.42,59.23,0
2018-01-22 07:00:00,9.97,31.71,93.4,152.33,24.61,76.4,1006.41,18.76,79.49,0
2018-01-22 08:00:00,1.5,38.88,83.61,149.71,33.29,97.82,1011.06,0.68,58.37,0
2018-01-22 09:00:00,9.14,26.24,50.52,271.14,23.5,58.96,1015.37,6.87,59.89,0
2018-01-22 10:00:00,1.97,12.91,45.23,64.08,26.3,70.33,1010.85,5.2,35.65,0
2018-01-22 11:00:00,2.64,12.32,22.15,148.33,27.54,43.87,1019.33,4.16,33.13,0
2018-01-22 12:00:00,1.49,12.42,61.64,152.23,31.19,62.39,1006.28,14.66,66.71,0
2018-01-22 13:00:00,0.94,57.32,170.99,239.44,32.02,91.73,1013.79,14.14,94.62,0
2018-01-22 14:00:00,5.39,24.28,82.72,128.39,24.35,63.7,1005.88,5.2,72.46,1
2018-01-22 15:00:00,0.73,16.11,39.58,204.89,18.8,62.51,1014.0,4.11,33.31,0
2018-01-22 16:00:00,5.61,30.36,55.54,292.92,35.04,67.26,1012.11,1.23,60.25,1
2018-01-22 17:00:00,5.44,17.0,77.09,142.56,15.62,70.48,1016.18,6.1,48.9,1
2018-01-22 18:00:00,4.12,40.17,51.5,170.06,30.23,42.22,1018.56,11.32,62.91,0
2018-01-22 19:00:00,2.92,22.99,41.91,157.59,27.74,84.97,1006.45,11.18,0.0,0
2018-01-22 20:00:00,2.31,13.02,33.25,154.5,29.44,49.9,1000.29,11.46,22.49,0
2018-01-22 21:00:00,1.25,10.22,16.42,47.61,29.7,49.91,1011.36,6.91,58.96,0
2018-01-22 22:00:00,15.99,18.47,61.21,216.38,26.69,49.79,1012.8,20.61,61.82,0
2018-01-22 23:00:00,3.93,30.85,54.59,78.09,27.54,54.54,1011.02,21.69,34.82,0
2018-01-23 00:00:00,3.79,7.29,31.19,145.93,29.83,59.9,1026.45,15.36,20.6,0
2018-01-23 01:00:00,1.59,36.24,71.44,247.92,29.47,77.7,1013.21,8.42,51.4,0
2018-01-23 02:00:00,14.65,21.2,29.64,86.05,12.71,53.89,1014.66,14.57,33.78,0
2018-01-23 03:00:00,2.49,9.8,40.01,129.21,27.62,63.2,1005.09,3.36,38.25,0
